,CustomerID,Recency,Frequency,MonetaryValue,Recency_Score,Frequency_Score,Monetary_Score,RFM_Score,RFM_Label
1478,14633.0,265,20,344.90000000000003,1,5,2,8,Loyal Customers
1479,14636.0,35,28,609.85,2,1,1,4,Lost Customers
1480,14638.0,50,16,443.6,1,2,1,4,Lost Customers
1481,14639.0,51,175,2952.34,1,2,1,4,Lost Customers
1482,14640.0,15,113,2042.15,3,1,1,5,At Risk
1483,14641.0,21,7,110.46,3,1,1,5,At Risk
1484,14642.0,58,2,96.12,1,2,1,4,Lost Customers
1485,14643.0,169,34,668.61,1,5,2,8,Loyal Customers
1486,14644.0,8,29,780.46,4,1,1,6,Potential Loyalists
1487,14645.0,156,30,597.09,1,5,2,8,Loyal Customers
1488,14647.0,200,30,243.22,1,5,2,8,Loyal Customers
1489,14649.0,4,199,1417.29,5,1,1,7,Potential Loyalists
1490,14651.0,66,102,654.6,1,2,1,4,Lost Customers
1491,14652.0,76,29,114.18,1,3,1,5,At Risk
1492,14653.0,0,236,1937.6,5,1,1,7,Potential Loyalists
1493,14655.0,3,50,1930.15,5,1,1,7,Potential Loyalists
1494,14656.0,168,80,291.05,1,5,2,8,Loyal Customers
1495,14657.0,17,127,838.27,3,1,1,5,At Risk
1496,14658.0,4,29,247.15,5,1,1,7,Potential Loyalists
1497,14659.0,8,259,2456.53,4,1,1,6,Potential Loyalists
1498,14660.0,86,30,285.74,1,3,1,5,At Risk
1499,14661.0,26,4,107.95,3,1,1,5,At Risk
1500,14662.0,28,168,771.17,3,1,1,5,At Risk
1501,14664.0,19,99,637.89,3,1,1,5,At Risk
1502,14665.0,60,117,1258.38,1,2,1,4,Lost Customers
1503,14666.0,23,13,179.95,3,1,1,5,At Risk
1504,14667.0,10,575,9226.95,4,1,1,6,Potential Loyalists
1505,14669.0,241,170,1269.99,1,5,2,8,Loyal Customers
1506,14670.0,279,132,411.53,1,5,2,8,Loyal Customers
1507,14672.0,234,61,765.5500000000001,1,5,2,8,Loyal Customers
1508,14673.0,2,74,1736.4,5,1,1,7,Potential Loyalists
1509,14675.0,15,102,604.75,3,1,1,5,At Risk
1510,14676.0,30,44,2543.2400000000002,3,1,1,5,At Risk
1512,14680.0,24,320,26932.34,3,1,1,5,At Risk
1513,14681.0,70,7,498.95,1,2,1,4,Lost Customers
1514,14682.0,187,2,52.0,1,5,2,8,Loyal Customers
1515,14684.0,25,421,1236.28,3,1,1,5,At Risk
1516,14687.0,106,15,628.38,1,4,2,7,Potential Loyalists
1517,14688.0,7,359,5107.38,5,1,1,7,Potential Loyalists
1518,14689.0,208,13,112.80000000000001,1,5,2,8,Loyal Customers
1519,14690.0,43,54,358.61,2,2,1,5,At Risk
1520,14691.0,30,71,2114.33,3,1,1,5,At Risk
1521,14692.0,136,69,582.05,1,4,2,7,Potential Loyalists
1522,14693.0,264,8,172.9,1,5,2,8,Loyal Customers
1523,14696.0,3,133,2070.97,5,1,1,7,Potential Loyalists
1524,14697.0,217,22,188.61,1,5,2,8,Loyal Customers
1525,14698.0,1,210,1250.76,5,1,1,7,Potential Loyalists
1526,14699.0,213,8,109.13000000000001,1,5,2,8,Loyal Customers
1527,14700.0,31,115,2235.3,2,1,1,4,Lost Customers
1528,14701.0,10,350,2486.2200000000003,4,1,1,6,Potential Loyalists
1529,14702.0,0,348,3250.64,5,1,1,7,Potential Loyalists
1530,14703.0,14,22,318.17,4,1,1,6,Potential Loyalists
1531,14704.0,19,412,1514.57,3,1,1,5,At Risk
1532,14705.0,198,1,179.0,1,5,2,8,Loyal Customers
1533,14708.0,2,29,1096.67,5,1,1,7,Potential Loyalists
1534,14709.0,14,197,4911.14,4,1,1,6,Potential Loyalists
1535,14710.0,13,139,606.13,4,1,1,6,Potential Loyalists
1536,14711.0,9,359,2838.2,4,1,1,6,Potential Loyalists
1537,14712.0,28,25,917.07,3,1,1,5,At Risk
1538,14713.0,8,341,2664.2599999999998,4,1,1,6,Potential Loyalists
1539,14714.0,23,10,160.19,3,1,1,5,At Risk
1540,14715.0,24,71,867.38,3,1,1,5,At Risk
1541,14716.0,42,55,329.68,2,2,1,5,At Risk
1542,14719.0,1,238,1592.18,5,1,1,7,Potential Loyalists
1543,14720.0,5,37,663.81,5,1,1,7,Potential Loyalists
1544,14722.0,146,29,187.92,1,4,2,7,Potential Loyalists
1545,14723.0,9,277,1156.6,4,1,1,6,Potential Loyalists
1546,14725.0,24,52,718.08,3,1,1,5,At Risk
1547,14727.0,273,10,268.58,1,5,2,8,Loyal Customers
1548,14729.0,373,71,313.49,1,5,3,9,Best Customers
1549,14730.0,0,501,2005.06,5,1,1,7,Potential Loyalists
1550,14731.0,46,45,380.02,2,2,1,5,At Risk
1551,14732.0,7,149,2686.34,5,1,1,7,Potential Loyalists
1552,14733.0,8,216,9451.539999999999,4,1,1,6,Potential Loyalists
1553,14735.0,3,204,5792.6900000000005,5,1,1,7,Potential Loyalists
1554,14737.0,3,17,1164.55,5,1,1,7,Potential Loyalists
1555,14738.0,38,56,1289.94,2,1,1,4,Lost Customers
1556,14739.0,1,61,3899.1,5,1,1,7,Potential Loyalists
1557,14740.0,190,93,1423.21,1,5,2,8,Loyal Customers
1558,14741.0,11,59,1400.34,4,1,1,6,Potential Loyalists
1559,14744.0,15,28,1088.53,3,1,1,5,At Risk
1560,14745.0,112,70,1167.16,1,4,2,7,Potential Loyalists
1561,14747.0,247,19,294.3,1,5,2,8,Loyal Customers
1562,14748.0,28,91,1318.85,3,1,1,5,At Risk
1563,14752.0,43,5,389.64,2,2,1,5,At Risk
1564,14753.0,86,30,563.15,1,3,1,5,At Risk
1565,14754.0,44,41,638.05,2,2,1,5,At Risk
1566,14755.0,9,237,4965.38,4,1,1,6,Potential Loyalists
1567,14756.0,14,38,738.96,4,1,1,6,Potential Loyalists
1568,14757.0,74,19,420.5,1,2,1,4,Lost Customers
1569,14758.0,144,71,1484.06,1,4,2,7,Potential Loyalists
1570,14759.0,4,102,1625.97,5,1,1,7,Potential Loyalists
1571,14760.0,293,7,53.8,1,5,2,8,Loyal Customers
1572,14761.0,58,11,255.9,1,2,1,4,Lost Customers
1573,14762.0,263,21,300.52,1,5,2,8,Loyal Customers
1574,14764.0,43,7,250.55,2,2,1,5,At Risk
1575,14765.0,28,39,254.11,3,1,1,5,At Risk
1576,14766.0,7,137,2423.07,5,1,1,7,Potential Loyalists
1577,14768.0,16,6,139.5,3,1,1,5,At Risk
1578,14769.0,2,1093,10639.95,5,1,1,7,Potential Loyalists
1579,14770.0,231,52,876.42,1,5,2,8,Loyal Customers
1580,14772.0,111,9,139.26,1,4,2,7,Potential Loyalists
1581,14775.0,57,60,1011.9,1,2,1,4,Lost Customers
1582,14776.0,50,134,2195.58,1,2,1,4,Lost Customers
1584,14778.0,126,35,730.86,1,4,2,7,Potential Loyalists
1585,14779.0,280,41,386.15,1,5,2,8,Loyal Customers
1586,14780.0,54,27,447.68,1,2,1,4,Lost Customers
1587,14782.0,319,6,200.10000000000002,1,5,3,9,Best Customers
1588,14784.0,25,15,289.99,3,1,1,5,At Risk
1589,14785.0,9,3,77.4,4,1,1,6,Potential Loyalists
1590,14788.0,6,30,679.44,5,1,1,7,Potential Loyalists
1591,14789.0,28,6,197.64,3,1,1,5,At Risk
1592,14790.0,16,46,745.06,3,1,1,5,At Risk
1594,14793.0,3,15,214.14000000000001,5,1,1,7,Potential Loyalists
1595,14794.0,2,82,1272.11,5,1,1,7,Potential Loyalists
1596,14795.0,165,6,131.45000000000002,1,5,2,8,Loyal Customers
1597,14796.0,0,1164,7837.95,5,1,1,7,Potential Loyalists
1598,14798.0,52,12,173.74,1,2,1,4,Lost Customers
1599,14799.0,50,13,157.7,1,2,1,4,Lost Customers
1600,14800.0,47,392,4236.34,2,2,1,5,At Risk
1601,14801.0,60,59,193.14,1,2,1,4,Lost Customers
1602,14803.0,161,44,845.5500000000001,1,5,2,8,Loyal Customers
1603,14804.0,8,12,353.27,4,1,1,6,Potential Loyalists
1604,14805.0,14,47,554.65,4,1,1,6,Potential Loyalists
1605,14806.0,74,11,193.39000000000001,1,2,1,4,Lost Customers
1606,14808.0,39,255,2300.37,2,1,1,4,Lost Customers
1607,14810.0,40,255,2087.88,2,1,1,4,Lost Customers
1608,14813.0,369,30,155.43,1,5,3,9,Best Customers
1609,14815.0,36,53,778.5,2,1,1,4,Lost Customers
1610,14816.0,196,4,271.85,1,5,2,8,Loyal Customers
1611,14817.0,199,63,1110.34,1,5,2,8,Loyal Customers
1612,14818.0,73,48,657.8,1,2,1,4,Lost Customers
1613,14819.0,63,13,272.07,1,2,1,4,Lost Customers
1614,14820.0,20,29,507.29,3,1,1,5,At Risk
1615,14821.0,366,2,48.800000000000004,1,5,3,9,Best Customers
1616,14823.0,179,70,321.43,1,5,2,8,Loyal Customers
1617,14824.0,9,29,1127.71,4,1,1,6,Potential Loyalists
1618,14825.0,3,121,2226.9100000000003,5,1,1,7,Potential Loyalists
1619,14828.0,196,17,2139.76,1,5,2,8,Loyal Customers
1620,14829.0,28,45,644.65,3,1,1,5,At Risk
1621,14830.0,52,39,196.28,1,2,1,4,Lost Customers
1622,14834.0,17,70,1698.35,3,1,1,5,At Risk
1623,14836.0,9,6,102.44999999999999,4,1,1,6,Potential Loyalists
1624,14837.0,89,110,1641.2,1,3,1,5,At Risk
1625,14840.0,267,4,62.85,1,5,2,8,Loyal Customers
1626,14841.0,52,138,3295.76,1,2,1,4,Lost Customers
1627,14842.0,34,158,2456.8,2,1,1,4,Lost Customers
1628,14844.0,63,130,3189.81,1,2,1,4,Lost Customers
1629,14847.0,148,13,309.4,1,4,2,7,Potential Loyalists
1630,14849.0,21,392,7904.28,3,1,1,5,At Risk
1631,14850.0,311,22,278.15,1,5,3,9,Best Customers
1632,14851.0,22,28,511.35,3,1,1,5,At Risk
1633,14852.0,57,143,2836.69,1,2,1,4,Lost Customers
1634,14853.0,8,10,463.05,4,1,1,6,Potential Loyalists
1635,14854.0,77,131,2749.89,1,3,1,5,At Risk
1636,14855.0,118,20,645.65,1,4,2,7,Potential Loyalists
1637,14856.0,35,66,1311.3799999999999,2,1,1,4,Lost Customers
1638,14857.0,59,61,1165.65,1,2,1,4,Lost Customers
1639,14859.0,12,59,1352.04,4,1,1,6,Potential Loyalists
1640,14860.0,8,12,168.62,4,1,1,6,Potential Loyalists
1641,14861.0,51,6,125.79,1,2,1,4,Lost Customers
1642,14862.0,25,48,841.2,3,1,1,5,At Risk
1643,14863.0,28,11,266.76,3,1,1,5,At Risk
1644,14865.0,6,4,52.2,5,1,1,7,Potential Loyalists
1645,14866.0,10,102,14160.95,4,1,1,6,Potential Loyalists
1646,14867.0,185,37,701.33,1,5,2,8,Loyal Customers
1647,14868.0,2,147,2939.64,5,1,1,7,Potential Loyalists
1648,14869.0,3,72,721.95,5,1,1,7,Potential Loyalists
1649,14870.0,261,13,327.25,1,5,2,8,Loyal Customers
1650,14871.0,2,98,522.38,5,1,1,7,Potential Loyalists
1651,14873.0,209,28,519.68,1,5,2,8,Loyal Customers
1652,14875.0,8,49,1457.67,4,1,1,6,Potential Loyalists
1653,14878.0,12,124,1485.54,4,1,1,6,Potential Loyalists
1654,14880.0,76,47,706.19,1,3,1,5,At Risk
1655,14881.0,19,17,255.4,3,1,1,5,At Risk
1656,14882.0,26,11,589.7,3,1,1,5,At Risk
1657,14883.0,18,54,756.64,3,1,1,5,At Risk
1658,14885.0,131,15,765.3199999999999,1,4,2,7,Potential Loyalists
1659,14886.0,252,18,364.8,1,5,2,8,Loyal Customers
1660,14887.0,78,6,1862.0,1,3,1,5,At Risk
1661,14888.0,206,20,369.2,1,5,2,8,Loyal Customers
1662,14889.0,335,10,135.9,1,5,3,9,Best Customers
1663,14890.0,253,7,125.65,1,5,2,8,Loyal Customers
1664,14891.0,147,33,554.38,1,4,2,7,Potential Loyalists
1665,14893.0,9,73,1237.8500000000001,4,1,1,6,Potential Loyalists
1666,14894.0,84,23,655.75,1,3,1,5,At Risk
1667,14895.0,7,506,11020.26,5,1,1,7,Potential Loyalists
1668,14896.0,204,43,468.77000000000004,1,5,2,8,Loyal Customers
1669,14897.0,7,55,1366.38,5,1,1,7,Potential Loyalists
1670,14898.0,22,119,1228.32,3,1,1,5,At Risk
1671,14901.0,10,98,1414.99,4,1,1,6,Potential Loyalists
1672,14902.0,20,24,314.11,3,1,1,5,At Risk
1673,14903.0,20,364,2744.48,3,1,1,5,At Risk
1674,14904.0,1,69,1025.44,5,1,1,7,Potential Loyalists
1675,14905.0,153,18,599.9,1,5,2,8,Loyal Customers
1676,14907.0,2,168,3478.85,5,1,1,7,Potential Loyalists
1677,14908.0,73,9,277.8,1,2,1,4,Lost Customers
1678,14910.0,2,35,389.86,5,1,1,7,Potential Loyalists
1679,14911.0,0,5898,133007.13,5,1,1,7,Potential Loyalists
1680,14913.0,35,87,1227.43,2,1,1,4,Lost Customers
1681,14915.0,85,13,258.83,1,3,1,5,At Risk
1682,14916.0,70,79,1264.84,1,2,1,4,Lost Customers
1683,14918.0,115,45,1610.15,1,4,2,7,Potential Loyalists
1684,14920.0,212,57,977.77,1,5,2,8,Loyal Customers
1685,14921.0,29,78,1316.07,3,1,1,5,At Risk
1686,14923.0,50,44,749.1,1,2,1,4,Lost Customers
1687,14924.0,245,10,310.05,1,5,2,8,Loyal Customers
1688,14929.0,31,11,223.88,2,1,1,4,Lost Customers
1689,14944.0,29,172,5842.95,3,1,1,5,At Risk
1690,14946.0,13,3,100.9,4,1,1,6,Potential Loyalists
1691,14947.0,71,14,290.82,1,2,1,4,Lost Customers
1692,14948.0,22,64,1066.57,3,1,1,5,At Risk
1693,14950.0,8,20,361.25,4,1,1,6,Potential Loyalists
1694,14951.0,78,20,311.69,1,3,1,5,At Risk
1695,14952.0,45,149,7912.79,2,2,1,5,At Risk
1696,14953.0,24,55,289.82,3,1,1,5,At Risk
1697,14954.0,11,85,336.17,4,1,1,6,Potential Loyalists
1698,14957.0,252,12,58.49,1,5,2,8,Loyal Customers
1699,14958.0,146,42,499.68,1,4,2,7,Potential Loyalists
1700,14959.0,58,61,684.97,1,2,1,4,Lost Customers
1701,14960.0,7,27,221.27,5,1,1,7,Potential Loyalists
1702,14961.0,10,317,7006.58,4,1,1,6,Potential Loyalists
1703,14962.0,270,5,126.7,1,5,2,8,Loyal Customers
1704,14963.0,9,198,1487.8,4,1,1,6,Potential Loyalists
1705,14964.0,246,13,206.21,1,5,2,8,Loyal Customers
1706,14965.0,95,83,599.0,1,3,1,5,At Risk
1707,14966.0,14,38,191.32,4,1,1,6,Potential Loyalists
1708,14967.0,49,6,463.8,1,2,1,4,Lost Customers
1709,14968.0,29,37,147.59,3,1,1,5,At Risk
1710,14970.0,67,34,1592.06,1,2,1,4,Lost Customers
1711,14971.0,34,160,1116.57,2,1,1,4,Lost Customers
1712,14972.0,127,18,114.77,1,4,2,7,Potential Loyalists
1713,14973.0,106,32,1314.45,1,4,2,7,Potential Loyalists
1714,14974.0,36,21,114.39,2,1,1,4,Lost Customers
1715,14975.0,56,11,279.94,1,2,1,4,Lost Customers
1716,14976.0,56,71,749.86,1,2,1,4,Lost Customers
1717,14978.0,71,216,1931.42,1,2,1,4,Lost Customers
1718,14981.0,245,8,102.12,1,5,2,8,Loyal Customers
1719,14984.0,18,41,213.27,3,1,1,5,At Risk
1720,14985.0,197,87,296.75,1,5,2,8,Loyal Customers
1721,14987.0,15,4,326.4,3,1,1,5,At Risk
1722,14988.0,211,40,334.54,1,5,2,8,Loyal Customers
1723,14995.0,38,61,233.23000000000002,2,1,1,4,Lost Customers
1724,14997.0,45,27,540.98,2,2,1,5,At Risk
1725,14998.0,169,75,429.87,1,5,2,8,Loyal Customers
1726,15000.0,47,77,490.52,2,2,1,5,At Risk
1727,15002.0,115,115,1641.76,1,4,2,7,Potential Loyalists
1728,15004.0,146,157,1245.93,1,4,2,7,Potential Loyalists
1729,15005.0,15,1159,6178.79,3,1,1,5,At Risk
1730,15006.0,50,143,497.14,1,2,1,4,Lost Customers
1731,15007.0,158,12,156.91,1,5,2,8,Loyal Customers
1732,15009.0,11,182,1261.78,4,1,1,6,Potential Loyalists
1733,15010.0,35,20,308.94,2,1,1,4,Lost Customers
1734,15012.0,53,128,423.04,1,2,1,4,Lost Customers
1735,15014.0,42,35,260.17,2,2,1,5,At Risk
1736,15016.0,172,20,170.04,1,5,2,8,Loyal Customers
1737,15017.0,33,20,125.58,2,1,1,4,Lost Customers
1738,15018.0,38,32,456.26,2,1,1,4,Lost Customers
1739,15019.0,266,70,266.0,1,5,2,8,Loyal Customers
1740,15021.0,8,479,1872.28,4,1,1,6,Potential Loyalists
1741,15022.0,11,135,905.04,4,1,1,6,Potential Loyalists
1742,15023.0,2,561,6744.26,5,1,1,7,Potential Loyalists
1743,15024.0,9,155,1661.33,4,1,1,6,Potential Loyalists
1744,15025.0,32,72,377.01,2,1,1,4,Lost Customers
1745,15026.0,79,60,464.2,1,3,1,5,At Risk
1746,15027.0,30,37,1051.95,3,1,1,5,At Risk
1747,15028.0,7,48,627.13,5,1,1,7,Potential Loyalists
1748,15030.0,71,7,518.28,1,2,1,4,Lost Customers
1749,15031.0,3,111,668.14,5,1,1,7,Potential Loyalists
1750,15032.0,255,55,4464.1,1,5,2,8,Loyal Customers
1751,15033.0,4,512,2567.72,5,1,1,7,Potential Loyalists
1752,15034.0,15,400,4277.66,3,1,1,5,At Risk
1753,15035.0,89,27,252.73000000000002,1,3,1,5,At Risk
1754,15036.0,71,127,465.55,1,2,1,4,Lost Customers
1755,15038.0,42,133,665.59,2,2,1,5,At Risk
1756,15039.0,9,1508,19786.44,4,1,1,6,Potential Loyalists
1757,15041.0,169,67,180.35,1,5,2,8,Loyal Customers
1758,15042.0,198,5,135.93,1,5,2,8,Loyal Customers
1759,15043.0,30,3,537.0,3,1,1,5,At Risk
1760,15044.0,18,461,7629.38,3,1,1,5,At Risk
1761,15045.0,151,13,633.66,1,5,2,8,Loyal Customers
1762,15046.0,8,206,5045.0599999999995,4,1,1,6,Potential Loyalists
1763,15047.0,269,22,343.62,1,5,2,8,Loyal Customers
1764,15048.0,64,98,380.57,1,2,1,4,Lost Customers
1765,15049.0,273,3,121.17000000000002,1,5,2,8,Loyal Customers
1766,15050.0,24,80,1727.17,3,1,1,5,At Risk
1767,15051.0,22,143,1391.61,3,1,1,5,At Risk
1768,15052.0,318,30,215.78,1,5,3,9,Best Customers
1769,15053.0,4,71,697.79,5,1,1,7,Potential Loyalists
1770,15054.0,11,114,302.1,4,1,1,6,Potential Loyalists
1771,15057.0,274,25,1489.5,1,5,2,8,Loyal Customers
1772,15058.0,24,276,2124.99,3,1,1,5,At Risk
1773,15059.0,40,239,1325.82,2,1,1,4,Lost Customers
1774,15060.0,7,120,301.84000000000003,5,1,1,7,Potential Loyalists
1775,15061.0,3,409,54250.34,5,1,1,7,Potential Loyalists
1776,15062.0,70,57,987.86,1,2,1,4,Lost Customers
1777,15063.0,212,5,370.79999999999995,1,5,2,8,Loyal Customers
1778,15065.0,37,158,3135.98,2,1,1,4,Lost Customers
1779,15066.0,31,53,760.59,2,1,1,4,Lost Customers
1780,15067.0,77,82,1744.76,1,3,1,5,At Risk
1781,15068.0,45,104,553.36,2,2,1,5,At Risk
1782,15069.0,178,70,1109.53,1,5,2,8,Loyal Customers
1783,15070.0,372,1,106.2,1,5,3,9,Best Customers
1784,15071.0,93,26,982.07,1,3,1,5,At Risk
1785,15073.0,9,76,612.43,4,1,1,6,Potential Loyalists
1786,15074.0,104,42,748.87,1,4,2,7,Potential Loyalists
1787,15075.0,77,27,773.03,1,3,1,5,At Risk
1788,15076.0,172,49,880.85,1,5,2,8,Loyal Customers
1789,15078.0,6,451,9623.35,5,1,1,7,Potential Loyalists
1790,15079.0,212,48,893.66,1,5,2,8,Loyal Customers
1791,15081.0,21,35,487.35,3,1,1,5,At Risk
1792,15083.0,256,5,88.2,1,5,2,8,Loyal Customers
1793,15087.0,281,15,306.94,1,5,2,8,Loyal Customers
1794,15088.0,20,60,1140.27,3,1,1,5,At Risk
1795,15089.0,9,145,2420.84,4,1,1,6,Potential Loyalists
1796,15090.0,307,23,381.32,1,5,3,9,Best Customers
1797,15091.0,53,31,476.96,1,2,1,4,Lost Customers
1798,15092.0,214,26,457.81,1,5,2,8,Loyal Customers
1799,15093.0,17,112,4410.14,3,1,1,5,At Risk
1800,15095.0,103,49,1364.7,1,4,2,7,Potential Loyalists
1801,15096.0,42,11,219.39000000000001,2,2,1,5,At Risk
1802,15097.0,3,25,248.08,5,1,1,7,Potential Loyalists
1803,15098.0,181,4,39619.5,1,5,2,8,Loyal Customers
1804,15099.0,83,23,410.48,1,3,1,5,At Risk
1805,15100.0,329,6,635.1,1,5,3,9,Best Customers
1806,15101.0,8,9,310.03000000000003,4,1,1,6,Potential Loyalists
1807,15103.0,30,35,703.36,3,1,1,5,At Risk
1808,15104.0,166,71,1002.54,1,5,2,8,Loyal Customers
1809,15105.0,17,101,2298.93,3,1,1,5,At Risk
1810,15106.0,17,102,1407.73,3,1,1,5,At Risk
1811,15107.0,310,19,260.0,1,5,3,9,Best Customers
1812,15109.0,240,31,463.75,1,5,2,8,Loyal Customers
1813,15110.0,23,40,970.25,3,1,1,5,At Risk
1814,15111.0,28,84,1567.48,3,1,1,5,At Risk
1815,15113.0,9,100,3439.02,4,1,1,6,Potential Loyalists
1816,15114.0,29,197,2760.56,3,1,1,5,At Risk
1817,15115.0,17,21,340.11,3,1,1,5,At Risk
1818,15116.0,17,45,1352.75,3,1,1,5,At Risk
1819,15117.0,14,80,1550.13,4,1,1,6,Potential Loyalists
1820,15118.0,133,1,244.8,1,4,2,7,Potential Loyalists
1821,15119.0,245,14,266.4,1,5,2,8,Loyal Customers
1822,15120.0,129,22,343.82,1,4,2,7,Potential Loyalists
1823,15121.0,49,28,457.71999999999997,1,2,1,4,Lost Customers
1824,15122.0,84,87,1612.13,1,3,1,5,At Risk
1825,15123.0,6,106,2199.31,5,1,1,7,Potential Loyalists
1826,15124.0,22,15,184.19,3,1,1,5,At Risk
1827,15125.0,24,140,11117.05,3,1,1,5,At Risk
1828,15127.0,65,16,406.53,1,2,1,4,Lost Customers
1829,15128.0,59,110,1423.25,1,2,1,4,Lost Customers
1830,15129.0,49,84,3447.4,1,2,1,4,Lost Customers
1831,15130.0,169,22,330.11,1,5,2,8,Loyal Customers
1832,15132.0,17,52,977.9300000000001,3,1,1,5,At Risk
1833,15133.0,127,29,982.42,1,4,2,7,Potential Loyalists
1834,15134.0,14,73,1387.99,4,1,1,6,Potential Loyalists
1835,15135.0,232,10,127.15,1,5,2,8,Loyal Customers
1836,15136.0,2,69,1282.45,5,1,1,7,Potential Loyalists
1837,15139.0,239,13,178.96,1,5,2,8,Loyal Customers
1838,15140.0,51,81,2350.0,1,2,1,4,Lost Customers
1839,15142.0,45,26,498.74,2,2,1,5,At Risk
1840,15143.0,225,14,259.45,1,5,2,8,Loyal Customers
1841,15144.0,7,218,6530.04,5,1,1,7,Potential Loyalists
1842,15145.0,3,67,1194.73,5,1,1,7,Potential Loyalists
1843,15146.0,164,95,1313.66,1,5,2,8,Loyal Customers
1844,15147.0,218,29,608.65,1,5,2,8,Loyal Customers
1845,15148.0,10,20,301.29,4,1,1,6,Potential Loyalists
1846,15149.0,133,23,520.8000000000001,1,4,2,7,Potential Loyalists
1847,15150.0,16,344,5303.97,3,1,1,5,At Risk
1848,15152.0,9,278,4684.24,4,1,1,6,Potential Loyalists
1849,15153.0,30,22,329.25,3,1,1,5,At Risk
1850,15154.0,73,92,240.27,1,2,1,4,Lost Customers
1851,15156.0,0,55,961.49,5,1,1,7,Potential Loyalists
1852,15157.0,3,132,1879.84,5,1,1,7,Potential Loyalists
1853,15158.0,44,7,401.40000000000003,2,2,1,5,At Risk
1854,15159.0,1,720,18573.68,5,1,1,7,Potential Loyalists
1855,15160.0,356,4,158.16,1,5,3,9,Best Customers
1856,15163.0,17,29,304.47,3,1,1,5,At Risk
1857,15164.0,68,103,843.05,1,2,1,4,Lost Customers
1858,15165.0,372,27,487.75,1,5,3,9,Best Customers
1859,15167.0,320,41,163.0,1,5,3,9,Best Customers
1860,15168.0,25,5,106.56,3,1,1,5,At Risk
1861,15171.0,324,7,1034.5,1,5,3,9,Best Customers
1862,15172.0,8,110,1624.05,4,1,1,6,Potential Loyalists
1863,15174.0,322,11,135.75,1,5,3,9,Best Customers
1864,15175.0,71,23,224.14,1,2,1,4,Lost Customers
1865,15178.0,259,3,40.5,1,5,2,8,Loyal Customers
1866,15179.0,17,95,2186.2,3,1,1,5,At Risk
1867,15180.0,366,6,87.5,1,5,3,9,Best Customers
1868,15181.0,65,17,684.53,1,2,1,4,Lost Customers
1869,15182.0,153,29,622.85,1,5,2,8,Loyal Customers
1870,15184.0,28,63,406.76,3,1,1,5,At Risk
1871,15185.0,69,21,310.62,1,2,1,4,Lost Customers
1872,15186.0,13,19,411.41,4,1,1,6,Potential Loyalists
1873,15187.0,1,92,4655.08,5,1,1,7,Potential Loyalists
1874,15189.0,0,232,15802.14,5,1,1,7,Potential Loyalists
1875,15192.0,119,51,1044.32,1,4,2,7,Potential Loyalists
1876,15193.0,60,19,499.32,1,2,1,4,Lost Customers
1877,15194.0,2,326,7521.17,5,1,1,7,Potential Loyalists
1878,15195.0,2,1,3861.0,5,1,1,7,Potential Loyalists
1879,15197.0,8,36,656.44,4,1,1,6,Potential Loyalists
1880,15198.0,91,10,193.64,1,3,1,5,At Risk
1881,15199.0,58,13,1268.7,1,2,1,4,Lost Customers
1882,15201.0,78,97,927.84,1,3,1,5,At Risk
1883,15203.0,25,142,1827.8,3,1,1,5,At Risk
1884,15204.0,356,9,316.58,1,5,3,9,Best Customers
1885,15205.0,84,37,653.24,1,3,1,5,At Risk
1886,15206.0,9,9,420.3,4,1,1,6,Potential Loyalists
1887,15208.0,0,43,867.62,5,1,1,7,Potential Loyalists
1888,15210.0,224,20,331.18,1,5,2,8,Loyal Customers
1889,15211.0,59,52,894.4100000000001,1,2,1,4,Lost Customers
1890,15212.0,238,7,88.95,1,5,2,8,Loyal Customers
1891,15213.0,318,25,325.05,1,5,3,9,Best Customers
1892,15214.0,1,110,1661.44,5,1,1,7,Potential Loyalists
1893,15215.0,44,43,615.99,2,2,1,5,At Risk
1894,15216.0,87,2,96.6,1,3,1,5,At Risk
1895,15218.0,10,166,5756.89,4,1,1,6,Potential Loyalists
1896,15219.0,175,9,305.75,1,5,2,8,Loyal Customers
1897,15220.0,51,119,1758.92,1,2,1,4,Lost Customers
1898,15221.0,365,11,114.1,1,5,3,9,Best Customers
1899,15222.0,318,5,585.0,1,5,3,9,Best Customers
1900,15223.0,225,32,454.90000000000003,1,5,2,8,Loyal Customers
1901,15224.0,357,16,310.48,1,5,3,9,Best Customers
1902,15225.0,233,23,409.40000000000003,1,5,2,8,Loyal Customers
1903,15226.0,310,8,154.41,1,5,3,9,Best Customers
1904,15227.0,36,58,1219.4,2,1,1,4,Lost Customers
1905,15228.0,65,126,3376.96,1,2,1,4,Lost Customers
1906,15230.0,238,23,429.6,1,5,2,8,Loyal Customers
1907,15232.0,112,31,612.06,1,4,2,7,Potential Loyalists
1908,15234.0,276,14,197.0,1,5,2,8,Loyal Customers
1909,15235.0,217,143,2247.51,1,5,2,8,Loyal Customers
1910,15236.0,298,15,321.05,1,5,2,8,Loyal Customers
1911,15237.0,1,99,1412.32,5,1,1,7,Potential Loyalists
1912,15238.0,28,52,1056.54,3,1,1,5,At Risk
1913,15239.0,9,52,764.34,4,1,1,6,Potential Loyalists
1914,15240.0,44,83,1685.57,2,2,1,5,At Risk
1915,15241.0,66,111,1738.59,1,2,1,4,Lost Customers
1916,15243.0,73,22,316.68,1,2,1,4,Lost Customers
